customer_id,health_score,health_status,days_since_last_order,total_orders,total_spend,lifecycle_stage,lifecycle_reason,health_reason
CUST07129,25,DORMANT,313,1,664.05,LOST,Customer appears disengaged and may require aggressive win-back strategies or suppression.,Immediate intervention recommended due to prolonged inactivity.
CUST07130,95,CHAMPION,36,12,14293.35,CHAMPION,Highly valuable customer with strong purchasing behaviour and advocacy potential.,Strong purchasing behaviour with consistent engagement.
CUST07131,95,CHAMPION,37,12,12107.55,CHAMPION,Highly valuable customer with strong purchasing behaviour and advocacy potential.,Strong purchasing behaviour with consistent engagement.
CUST07132,73,ENGAGED,47,3,3208.8,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07133,81,LOYAL,48,9,5677.3,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07134,33,DORMANT,152,4,4493.75,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Immediate intervention recommended due to prolonged inactivity.
CUST07135,73,ENGAGED,36,4,2487.3,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07136,65,ENGAGED,36,3,2463.0,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07137,88,LOYAL,52,11,12610.5,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07138,25,DORMANT,173,3,2976.75,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Immediate intervention recommended due to prolonged inactivity.
CUST07139,88,LOYAL,52,9,8212.85,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07140,85,LOYAL,70,12,12687.8,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07141,88,LOYAL,36,8,9234.55,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07142,88,LOYAL,51,8,8129.75,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07143,40,AT_RISK,101,5,3359.05,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Declining activity suggests a retention campaign may be beneficial.
CUST07144,81,LOYAL,58,6,7273.599999999999,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07145,78,LOYAL,69,11,10039.95,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07146,88,LOYAL,47,11,10227.45,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07147,63,ENGAGED,102,7,11306.6,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07148,81,LOYAL,55,7,6931.95,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07149,33,DORMANT,256,5,5131.25,LOST,Customer appears disengaged and may require aggressive win-back strategies or suppression.,Immediate intervention recommended due to prolonged inactivity.
CUST07150,41,AT_RISK,244,7,5080.3,LOST,Customer appears disengaged and may require aggressive win-back strategies or suppression.,Declining activity suggests a retention campaign may be beneficial.
CUST07151,33,DORMANT,125,5,6996.7,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Immediate intervention recommended due to prolonged inactivity.
CUST07152,33,DORMANT,140,1,1154.3,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Immediate intervention recommended due to prolonged inactivity.
CUST07153,100,CHAMPION,30,9,9917.7,CHAMPION,Highly valuable customer with strong purchasing behaviour and advocacy potential.,Strong purchasing behaviour with consistent engagement.
CUST07154,55,AT_RISK,124,12,10743.7,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Declining activity suggests a retention campaign may be beneficial.
CUST07155,63,ENGAGED,73,5,6336.1,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07156,71,ENGAGED,77,6,6121.25,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07157,85,LOYAL,69,12,11621.3,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07158,81,LOYAL,35,10,6892.5,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07159,81,LOYAL,38,7,6559.3,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07160,73,ENGAGED,60,4,6173.4,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07161,88,LOYAL,44,10,9074.8,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07162,40,AT_RISK,94,2,1098.0,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Declining activity suggests a retention campaign may be beneficial.
CUST07163,55,AT_RISK,74,4,2988.3,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Declining activity suggests a retention campaign may be beneficial.
CUST07164,88,LOYAL,37,11,13807.8,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07165,73,ENGAGED,44,4,4986.1,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07166,81,LOYAL,36,7,4471.4,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07167,88,LOYAL,47,10,11740.35,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07168,73,ENGAGED,32,4,2728.25,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07169,81,LOYAL,37,7,5148.2,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07170,88,LOYAL,42,6,11335.0,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07171,78,LOYAL,69,10,10274.4,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07172,41,AT_RISK,163,7,7238.5,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Declining activity suggests a retention campaign may be beneficial.
CUST07173,41,AT_RISK,226,9,4376.0,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Declining activity suggests a retention campaign may be beneficial.
CUST07174,41,AT_RISK,177,6,6692.5,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Declining activity suggests a retention campaign may be beneficial.
CUST07175,88,LOYAL,37,8,7574.55,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07176,81,LOYAL,36,7,6211.0,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07177,56,AT_RISK,107,7,7911.0,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Declining activity suggests a retention campaign may be beneficial.
CUST07178,41,AT_RISK,263,10,6228.4,LOST,Customer appears disengaged and may require aggressive win-back strategies or suppression.,Declining activity suggests a retention campaign may be beneficial.
CUST07179,85,LOYAL,61,12,9553.4,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07180,63,ENGAGED,72,5,3876.6000000000004,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07181,80,LOYAL,31,5,7516.0,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07182,73,ENGAGED,49,4,7307.700000000001,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07183,81,LOYAL,55,7,8683.55,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07184,25,DORMANT,181,2,1065.3,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Immediate intervention recommended due to prolonged inactivity.
CUST07185,81,LOYAL,55,7,5364.6,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07186,41,AT_RISK,223,7,8674.8,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Declining activity suggests a retention campaign may be beneficial.
CUST07187,73,ENGAGED,43,5,4944.4,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07188,65,ENGAGED,47,2,1085.0,NEW,Recently acquired customer beginning their relationship with the brand.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07189,88,LOYAL,37,7,11714.3,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07190,25,DORMANT,203,1,502.6,HIBERNATING,Previously engaged customer showing extended inactivity requiring reactivation efforts.,Immediate intervention recommended due to prolonged inactivity.
CUST07191,71,ENGAGED,70,11,7923.099999999999,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07192,65,ENGAGED,54,5,3769.7,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07193,88,LOYAL,46,10,15144.9,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07194,73,ENGAGED,56,3,4954.0,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07195,73,ENGAGED,36,6,3198.7,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07196,78,LOYAL,69,11,25704.2,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07197,78,LOYAL,76,10,10562.3,LOYAL,Consistently returning customer demonstrating stable engagement.,Healthy relationship with minor signs of disengagement.
CUST07198,63,ENGAGED,103,8,7720.1,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
CUST07199,33,DORMANT,260,4,2966.35,LOST,Customer appears disengaged and may require aggressive win-back strategies or suppression.,Immediate intervention recommended due to prolonged inactivity.
CUST07200,65,ENGAGED,58,4,2214.0,ACTIVE,Engaged customer with potential to develop stronger loyalty.,Moderately healthy customer with opportunities to strengthen loyalty.
