customer_id,story_segment,health_status,lifecycle_stage,campaign_name,offer,channel,message
CUST07430,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07431,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07432,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07433,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07434,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07435,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07436,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07437,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07438,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07439,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07440,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07441,NEW_PARENT,LOYAL,HIBERNATING,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07442,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07443,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07444,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07445,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07446,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07447,GENERAL,AT_RISK,ACTIVE,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07448,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07449,ECO_CONSCIOUS_HOME,AT_RISK,HIBERNATING,Healthy Home Collection,URGENT: Free Shipping on Eco Bundles,WHATSAPP,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07450,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07451,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST07452,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07453,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07454,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07455,NEW_PARENT,AT_RISK,ACTIVE,Home Safety Essentials,URGENT: 20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07456,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07457,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07458,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07459,WELLNESS_SEEKER,AT_RISK,LOST,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07460,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07461,NEW_PARENT,LOYAL,LOST,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07462,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07463,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07464,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07465,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07466,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07467,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07468,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07469,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07470,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07471,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07472,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07473,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
CUST07474,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,RCS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07475,GENERAL,AT_RISK,LOST,Personalized Recommendations,URGENT: 10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07476,WELLNESS_SEEKER,CHAMPION,CHAMPION,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07477,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07478,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07479,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07480,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07481,ECO_CONSCIOUS_HOME,LOYAL,LOYAL,Healthy Home Collection,Free Shipping on Eco Bundles,EMAIL,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07482,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07483,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,SMS,Discover products chosen specifically for customers with similar preferences.
CUST07484,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,WHATSAPP,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07485,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07486,WELLNESS_SEEKER,AT_RISK,ACTIVE,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07487,NEW_PARENT,LOYAL,LOYAL,Home Safety Essentials,20% off Childproofing Bundle,RCS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07488,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07489,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07490,GENERAL,LOYAL,LOYAL,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07491,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,EMAIL,Discover products chosen specifically for customers with similar preferences.
CUST07492,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,SMS,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07493,ECO_CONSCIOUS_HOME,CHAMPION,CHAMPION,Healthy Home Collection,Free Shipping on Eco Bundles,SMS,Continue building a more sustainable lifestyle with our eco-conscious essentials.
CUST07494,WELLNESS_SEEKER,LOYAL,LOYAL,Wellness Habit Bundle,15% off Wellness Collection,EMAIL,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07495,NEW_PARENT,CHAMPION,CHAMPION,Home Safety Essentials,20% off Childproofing Bundle,WHATSAPP,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07496,WELLNESS_SEEKER,AT_RISK,HIBERNATING,Wellness Habit Bundle,URGENT: 15% off Wellness Collection,SMS,Support your wellness journey with products designed to help you build healthy habits that last.
CUST07497,NEW_PARENT,LOYAL,HIBERNATING,Home Safety Essentials,20% off Childproofing Bundle,EMAIL,"As your family grows, keeping your home safe becomes even more important. Explore our curated childproofing essentials."
CUST07498,GENERAL,CHAMPION,CHAMPION,Personalized Recommendations,10% off Selected Products,WHATSAPP,Discover products chosen specifically for customers with similar preferences.
CUST07499,GENERAL,AT_RISK,HIBERNATING,Personalized Recommendations,URGENT: 10% off Selected Products,RCS,Discover products chosen specifically for customers with similar preferences.
